OverallQual,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtExposure,BsmtFinSF1,TotalBsmtSF,HeatingQC,1stFlrSF,GrLivArea,FullBath,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,SalePrice,MSZoning_NaN,Neighborhood_NridgHt,Exterior1st_NaN,Exterior2nd_NaN,MasVnrType_None,Foundation_PConc,GarageType_Detchd,GarageFinish_Fin,GarageFinish_Unf,SaleType_NaN,SaleType_New,SaleCondition_Partial
6,1940,1985,0.0,2.0,3.0,2.0,660.0,983.0,4.0,983,1750,2,2.0,7,0,1.0,423.0,160000.0,0,0,0,0,1,0,0,0,1,0,0,0
7,2004,2005,0.0,3.0,3.0,3.0,24.0,1860.0,4.0,1836,1836,2,3.0,8,1,2.0,484.0,216837.0,0,0,0,0,1,1,0,1,0,0,0,0
8,2003,2003,603.0,4.0,3.0,0.0,1416.0,1650.0,4.0,1690,3279,3,4.0,12,1,3.0,841.0,538000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1982,1982,0.0,2.0,3.0,1.0,685.0,858.0,2.0,858,858,1,2.0,5,0,2.0,576.0,134900.0,0,0,0,0,1,0,1,0,1,0,0,0
4,1951,1951,0.0,2.0,1.0,3.0,836.0,836.0,2.0,1220,1220,1,2.0,6,0,2.0,396.0,102000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1976,1976,0.0,2.0,2.0,1.0,422.0,1029.0,2.0,1117,1117,1,2.0,6,1,2.0,672.0,107000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1958,1958,1.0,2.0,2.0,3.0,456.0,912.0,4.0,912,912,1,2.0,5,0,1.0,275.0,114500.0,0,0,0,0,1,0,0,0,0,0,0,0
8,2006,2006,375.0,3.0,3.0,1.0,0.0,1935.0,3.0,1973,1973,2,3.0,9,1,3.0,895.0,395000.0,0,1,0,0,0,1,0,1,0,0,1,1
6,1998,1998,320.0,2.0,4.0,3.0,866.0,1204.0,4.0,1204,1204,2,2.0,5,0,2.0,412.0,162000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,2005,2006,240.0,3.0,3.0,1.0,20.0,1614.0,4.0,1614,1614,2,3.0,7,0,3.0,865.0,221500.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1974,1974,0.0,2.0,2.0,3.0,762.0,864.0,2.0,894,894,1,2.0,5,1,2.0,440.0,142500.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1977,1977,320.0,2.0,5.0,4.0,0.0,0.0,2.0,2020,2020,2,2.0,10,2,2.0,630.0,144000.0,0,0,0,0,0,0,1,0,1,0,0,0
6,1977,1977,90.0,2.0,3.0,0.0,975.0,975.0,2.0,1004,1004,1,2.0,4,0,2.0,504.0,135000.0,0,0,0,0,0,0,0,0,1,0,0,0
7,1995,1996,38.0,2.0,3.0,3.0,0.0,1237.0,3.0,1253,1253,2,2.0,6,1,2.0,402.0,176000.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1992,1992,0.0,3.0,3.0,3.0,387.0,761.0,4.0,810,1603,2,3.0,7,0,2.0,484.0,175900.0,0,0,0,0,1,1,0,0,0,0,0,0
7,2001,2002,0.0,3.0,3.0,3.0,0.0,1413.0,4.0,1430,1430,2,3.0,6,0,2.0,605.0,187100.0,0,0,0,0,1,1,0,0,0,0,0,0
5,1978,1978,104.0,2.0,3.0,1.0,1097.0,1097.0,4.0,1110,1110,1,3.0,4,1,2.0,602.0,165500.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1914,2001,0.0,2.0,2.0,3.0,0.0,742.0,4.0,742,1484,2,2.0,9,1,0.0,0.0,128000.0,0,0,0,0,1,0,0,0,0,0,0,0
6,1967,1967,0.0,2.0,2.0,3.0,251.0,1372.0,2.0,1342,1342,2,2.0,7,1,2.0,457.0,161500.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1915,1950,0.0,2.0,1.0,3.0,686.0,686.0,2.0,966,1652,2,2.0,7,0,1.0,416.0,139000.0,0,0,0,0,1,1,1,0,1,0,0,0
7,2004,2004,0.0,3.0,3.0,3.0,656.0,956.0,4.0,956,2084,2,3.0,8,0,2.0,618.0,233000.0,0,0,0,0,1,1,0,0,0,0,0,0
4,1954,2000,0.0,2.0,2.0,3.0,0.0,901.0,4.0,901,901,1,2.0,4,0,1.0,281.0,107900.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1966,2007,157.0,2.0,2.0,0.0,568.0,832.0,3.0,976,2087,2,3.0,9,0,2.0,444.0,187500.0,0,0,0,0,0,0,0,1,0,0,0,0
7,2005,2006,11.0,3.0,3.0,3.0,16.0,1145.0,4.0,1145,1145,2,3.0,5,1,2.0,397.0,160200.0,0,0,0,0,0,1,0,1,0,0,0,0
6,1976,1976,0.0,2.0,3.0,1.0,539.0,1029.0,2.0,1062,1062,1,2.0,5,2,2.0,539.0,146800.0,0,0,0,0,1,1,0,0,0,0,0,0
7,1996,1997,0.0,3.0,3.0,1.0,862.0,1117.0,4.0,1127,2013,2,2.0,8,1,2.0,455.0,269790.0,0,0,0,0,1,1,0,0,1,0,0,0
8,2007,2007,140.0,3.0,3.0,1.0,0.0,1496.0,4.0,1496,1496,2,3.0,7,0,2.0,474.0,225000.0,0,0,0,0,0,1,0,1,0,0,1,1
7,1994,1996,0.0,3.0,3.0,3.0,0.0,712.0,4.0,1086,1895,2,3.0,7,1,2.0,409.0,194500.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1980,1981,130.0,2.0,3.0,3.0,0.0,650.0,2.0,888,1564,2,2.0,7,1,2.0,476.0,171000.0,0,0,0,0,0,0,0,0,1,0,0,0
6,1977,1977,148.0,2.0,2.0,3.0,0.0,660.0,4.0,1285,1285,1,2.0,7,1,2.0,528.0,143500.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1953,1953,0.0,2.0,2.0,3.0,570.0,773.0,3.0,773,773,1,2.0,4,0,1.0,240.0,110000.0,0,0,0,0,1,0,0,0,1,0,0,0
9,2008,2009,860.0,4.0,4.0,3.0,0.0,1926.0,4.0,1966,3140,3,4.0,11,2,3.0,820.0,485000.0,0,1,0,0,0,1,0,1,0,0,1,1
5,1937,1950,252.0,2.0,3.0,3.0,569.0,731.0,4.0,981,1768,1,3.0,7,2,1.0,240.0,175000.0,0,0,0,0,0,0,1,0,1,0,0,0
6,1997,1997,0.0,2.0,3.0,0.0,462.0,616.0,3.0,616,1688,2,3.0,8,0,2.0,603.0,200000.0,0,0,0,0,1,1,0,0,0,0,0,0
4,1916,1990,0.0,2.0,2.0,3.0,197.0,1196.0,4.0,1196,1196,1,2.0,5,0,2.0,440.0,109900.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2005,2005,0.0,3.0,3.0,1.0,648.0,728.0,4.0,728,1456,2,3.0,7,1,2.0,410.0,189000.0,0,0,0,0,1,1,0,1,0,0,0,0
9,2008,2009,424.0,4.0,4.0,0.0,0.0,1734.0,4.0,1734,2822,3,4.0,12,1,3.0,1020.0,582933.0,0,1,0,0,0,1,0,0,0,0,1,1
5,1954,1954,0.0,2.0,2.0,3.0,812.0,936.0,2.0,1128,1128,1,2.0,5,0,1.0,286.0,118000.0,0,0,0,0,1,0,0,0,1,0,0,0
7,2008,2008,256.0,3.0,3.0,3.0,0.0,1417.0,4.0,1428,1428,2,4.0,6,0,2.0,554.0,227680.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1967,1967,0.0,2.0,2.0,1.0,400.0,980.0,3.0,980,980,2,2.0,6,0,1.0,384.0,135500.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1923,2004,0.0,2.0,2.0,0.0,1309.0,1324.0,4.0,1072,1576,1,3.0,6,1,2.0,528.0,223500.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1966,1966,1047.0,2.0,2.0,1.0,516.0,1024.0,2.0,1086,1086,1,2.0,6,1,2.0,484.0,159950.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1898,1965,0.0,2.0,2.0,3.0,0.0,849.0,2.0,1075,2138,2,2.0,11,0,2.0,360.0,106000.0,0,0,0,0,1,1,1,0,1,0,0,0
6,1974,1999,99.0,2.0,2.0,3.0,663.0,1040.0,1.0,1309,1309,1,3.0,5,1,2.0,484.0,181000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,2004,2004,169.0,3.0,3.0,0.0,662.0,848.0,4.0,848,848,1,3.0,4,1,2.0,420.0,144500.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1952,1952,0.0,1.0,2.0,1.0,0.0,540.0,2.0,1044,1044,1,1.0,4,0,2.0,504.0,55993.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1958,1958,243.0,2.0,2.0,3.0,608.0,1442.0,3.0,1442,1442,1,2.0,7,0,1.0,301.0,157900.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1918,1950,0.0,2.0,2.0,3.0,0.0,686.0,3.0,686,1250,1,1.0,7,0,1.0,280.0,116000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,1998,1998,442.0,2.0,3.0,3.0,0.0,1649.0,4.0,1661,1661,2,3.0,6,0,2.0,598.0,224900.0,0,0,0,0,0,1,0,0,0,0,0,0
5,1954,1954,0.0,2.0,2.0,3.0,486.0,1008.0,3.0,1008,1008,1,2.0,4,1,1.0,275.0,137000.0,0,0,0,0,1,0,0,0,0,0,0,0
8,2002,2002,148.0,3.0,3.0,3.0,1218.0,1568.0,4.0,1689,1689,2,3.0,7,2,3.0,857.0,271000.0,0,0,0,0,0,1,0,0,0,0,0,0
6,1971,1971,80.0,2.0,2.0,1.0,504.0,1010.0,3.0,1052,1052,1,2.0,6,0,2.0,440.0,155000.0,0,0,0,0,0,0,0,0,1,0,0,0
7,2009,2010,128.0,3.0,3.0,2.0,733.0,1358.0,4.0,1358,1358,2,3.0,6,1,2.0,484.0,224000.0,0,1,0,0,0,1,0,0,0,0,1,1
7,2003,2003,0.0,3.0,3.0,3.0,0.0,798.0,4.0,798,1640,2,3.0,6,0,2.0,595.0,183000.0,0,0,0,0,1,1,0,0,0,0,0,0
4,1953,1953,0.0,1.0,1.0,3.0,0.0,936.0,2.0,936,936,1,2.0,4,0,2.0,576.0,93000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2003,2003,0.0,3.0,3.0,0.0,0.0,847.0,4.0,847,1733,2,3.0,7,1,2.0,433.0,225000.0,0,0,0,0,1,1,0,1,0,0,0,0
6,1940,1950,0.0,2.0,2.0,3.0,0.0,778.0,2.0,944,1489,2,2.0,7,1,1.0,240.0,139500.0,0,0,0,0,1,0,1,0,1,0,0,0
8,2006,2006,0.0,3.0,3.0,3.0,0.0,1489.0,4.0,1489,1489,2,3.0,7,1,2.0,776.0,232600.0,0,0,0,0,1,1,0,0,0,0,1,1
10,2007,2008,816.0,4.0,4.0,1.0,1636.0,2078.0,4.0,2084,2084,2,4.0,7,1,3.0,1220.0,385000.0,0,1,0,0,0,1,0,1,0,0,1,1
5,1924,1950,0.0,2.0,2.0,3.0,784.0,784.0,3.0,784,784,1,3.0,5,0,0.0,0.0,109500.0,0,0,0,0,1,0,0,0,0,0,0,0
7,2001,2001,0.0,3.0,3.0,3.0,20.0,1454.0,4.0,1434,1434,2,3.0,6,1,2.0,527.0,189000.0,0,0,0,0,1,1,0,0,0,0,0,0
5,1967,1967,0.0,2.0,2.0,0.0,249.0,1013.0,2.0,1160,2126,2,2.0,7,0,2.0,538.0,185000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2005,2005,0.0,3.0,3.0,3.0,0.0,600.0,4.0,520,1223,2,3.0,4,0,2.0,480.0,147400.0,0,0,0,0,1,1,1,0,0,0,0,0
6,1957,1957,387.0,2.0,2.0,3.0,1040.0,1392.0,2.0,1392,1392,1,2.0,6,2,2.0,458.0,166000.0,0,0,0,0,0,0,0,0,0,0,0,0
7,2005,2005,0.0,2.0,3.0,3.0,0.0,600.0,4.0,520,1200,2,3.0,4,0,2.0,480.0,151000.0,0,0,0,0,1,1,1,0,0,0,0,0
7,2003,2003,223.0,3.0,3.0,3.0,483.0,941.0,4.0,941,1829,2,3.0,7,1,2.0,613.0,237000.0,0,0,0,0,0,1,0,0,0,0,0,0
6,1964,1964,180.0,2.0,2.0,3.0,196.0,1516.0,2.0,1516,1516,1,2.0,6,0,2.0,472.0,167000.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1961,1961,136.0,2.0,2.0,3.0,572.0,1144.0,3.0,1144,1144,1,2.0,6,0,2.0,456.0,139950.0,0,0,0,0,0,0,0,0,1,0,0,0
4,1950,1995,0.0,2.0,3.0,3.0,442.0,1067.0,2.0,1067,1067,2,3.0,4,0,2.0,436.0,128000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1948,1973,0.0,2.0,2.0,3.0,338.0,1559.0,3.0,1559,1559,1,2.0,5,0,2.0,812.0,153500.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1973,1973,158.0,2.0,2.0,3.0,330.0,483.0,2.0,483,987,1,2.0,5,0,1.0,264.0,100000.0,0,0,0,0,0,0,1,0,1,0,0,0
5,1995,2006,0.0,2.0,3.0,3.0,0.0,1099.0,4.0,1099,1099,1,3.0,6,0,1.0,352.0,144000.0,0,0,0,0,1,1,0,0,1,0,0,0
5,1946,1995,0.0,2.0,2.0,3.0,352.0,768.0,4.0,768,1200,1,2.0,6,0,1.0,240.0,130500.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1925,1950,0.0,2.0,2.0,3.0,156.0,672.0,2.0,810,1482,2,1.0,7,0,1.0,400.0,140000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1904,2002,0.0,2.0,2.0,3.0,0.0,650.0,3.0,958,1539,2,3.0,8,1,2.0,686.0,157500.0,0,0,0,0,1,1,1,0,1,0,0,0
6,1966,1966,183.0,2.0,2.0,0.0,312.0,1127.0,2.0,1165,1165,1,2.0,6,0,2.0,490.0,174900.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1961,1961,0.0,2.0,2.0,3.0,0.0,1800.0,4.0,1800,1800,2,2.0,10,0,0.0,0.0,141000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1915,1950,0.0,2.0,2.0,2.0,0.0,876.0,3.0,876,1416,1,2.0,7,1,3.0,720.0,153900.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1975,1981,0.0,2.0,3.0,0.0,1390.0,1390.0,2.0,1701,1701,2,2.0,6,2,2.0,611.0,171000.0,0,0,0,0,1,0,0,1,0,0,0,0
7,1993,1993,137.0,3.0,3.0,3.0,513.0,740.0,4.0,1006,1775,2,3.0,7,1,2.0,425.0,213000.0,0,0,0,0,0,1,0,0,1,0,0,0
5,1972,1972,0.0,2.0,2.0,1.0,460.0,864.0,4.0,864,864,1,2.0,5,1,1.0,338.0,133500.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1908,1997,0.0,2.0,2.0,3.0,0.0,907.0,2.0,1307,2358,3,2.0,10,1,2.0,360.0,240000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1976,1994,360.0,3.0,2.0,3.0,0.0,528.0,4.0,1094,1855,2,2.0,7,1,2.0,512.0,187000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,2003,2003,170.0,3.0,3.0,1.0,659.0,848.0,4.0,848,848,1,3.0,3,0,2.0,420.0,131500.0,0,0,0,0,0,1,0,1,0,0,0,0
8,2003,2003,40.0,3.0,3.0,0.0,0.0,1273.0,4.0,1456,1456,2,3.0,7,1,2.0,400.0,215000.0,0,0,0,0,0,1,0,1,0,0,0,0
7,1941,1950,0.0,2.0,2.0,3.0,364.0,918.0,3.0,918,1646,2,2.0,7,2,1.0,240.0,164000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1964,1964,115.0,2.0,2.0,0.0,564.0,1127.0,2.0,1445,1445,1,2.0,7,1,2.0,645.0,158000.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1955,1974,0.0,2.0,2.0,2.0,306.0,1763.0,2.0,1779,1779,1,2.0,6,1,2.0,454.0,170000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1962,2010,0.0,2.0,2.0,3.0,659.0,1040.0,4.0,1040,1040,1,2.0,6,0,1.0,260.0,127000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1978,1978,0.0,2.0,3.0,0.0,505.0,940.0,2.0,1026,1026,1,2.0,5,0,2.0,576.0,147000.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1994,1995,0.0,2.0,3.0,3.0,0.0,702.0,3.0,702,1481,2,2.0,6,1,2.0,343.0,174000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,1976,1976,189.0,2.0,3.0,3.0,0.0,1090.0,2.0,1370,1370,2,2.0,6,1,2.0,479.0,152000.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1968,1984,220.0,2.0,2.0,2.0,619.0,1054.0,2.0,1512,2654,2,3.0,9,1,2.0,619.0,250000.0,0,0,0,0,0,0,0,0,1,0,0,0
7,1918,1998,0.0,3.0,2.0,3.0,0.0,912.0,3.0,912,1426,1,3.0,7,1,1.0,216.0,189950.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1965,1965,0.0,2.0,2.0,2.0,841.0,1039.0,4.0,1039,1039,1,2.0,6,0,2.0,504.0,131500.0,0,0,0,0,1,1,0,0,1,0,0,0
6,1984,1985,0.0,2.0,3.0,3.0,338.0,1040.0,2.0,1097,1097,2,2.0,6,0,2.0,480.0,152000.0,0,0,0,0,1,1,0,0,1,0,0,0
5,1959,1959,0.0,2.0,2.0,3.0,1148.0,1148.0,2.0,1148,1148,1,2.0,6,0,1.0,672.0,132500.0,0,0,0,0,1,0,0,0,1,0,0,0
7,2007,2008,0.0,3.0,4.0,3.0,0.0,1372.0,4.0,1372,1372,2,3.0,6,0,2.0,529.0,250580.0,0,0,0,0,1,1,0,1,0,0,1,1
5,1970,1970,76.0,2.0,2.0,3.0,828.0,1002.0,2.0,1002,1002,1,2.0,5,0,2.0,902.0,148500.0,0,0,0,0,0,0,1,0,1,0,0,0
8,2006,2007,274.0,3.0,3.0,1.0,0.0,1638.0,4.0,1646,1646,2,3.0,6,1,3.0,870.0,248900.0,0,0,0,0,0,1,0,0,0,0,1,1
4,1961,1961,0.0,2.0,2.0,3.0,932.0,1040.0,2.0,1120,1120,1,1.0,5,0,2.0,544.0,129000.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1948,1950,0.0,2.0,5.0,4.0,0.0,0.0,3.0,1547,2320,2,2.0,7,1,2.0,672.0,169000.0,0,0,0,0,1,0,0,0,1,0,0,0
7,1993,1994,246.0,3.0,3.0,3.0,750.0,1050.0,4.0,1062,1949,2,3.0,8,1,2.0,574.0,236000.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1962,1962,0.0,2.0,2.0,3.0,0.0,894.0,3.0,894,894,1,2.0,5,0,1.0,308.0,109500.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1998,1998,116.0,2.0,3.0,3.0,505.0,804.0,4.0,804,1682,2,3.0,7,0,2.0,523.0,200500.0,0,0,0,0,0,1,0,0,0,0,0,0
5,1953,1996,0.0,3.0,2.0,1.0,0.0,105.0,3.0,910,910,1,3.0,5,0,2.0,414.0,116000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1949,1950,0.0,3.0,2.0,3.0,375.0,832.0,3.0,1036,1268,1,2.0,6,1,1.0,288.0,133000.0,0,0,0,0,1,0,0,0,1,0,0,0
5,1941,1950,0.0,2.0,2.0,3.0,0.0,676.0,4.0,676,1131,1,2.0,5,0,1.0,200.0,66500.0,0,0,0,0,1,0,1,0,1,0,0,0
8,2007,2007,0.0,3.0,3.0,1.0,64.0,1184.0,4.0,1184,2610,2,4.0,11,1,2.0,550.0,303477.0,0,0,0,0,1,1,0,1,0,0,1,1
4,1963,1963,0.0,2.0,2.0,0.0,633.0,1064.0,3.0,1040,1040,1,2.0,5,0,2.0,648.0,132250.0,0,0,0,0,1,1,0,0,1,0,0,0
9,2004,2005,216.0,3.0,4.0,3.0,1170.0,1462.0,4.0,1462,2224,2,4.0,10,1,3.0,738.0,350000.0,0,1,0,0,0,1,0,1,0,0,0,0
5,1961,1995,0.0,2.0,2.0,1.0,899.0,1109.0,2.0,1155,1155,1,3.0,6,0,2.0,576.0,148000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1978,2005,90.0,3.0,2.0,3.0,646.0,864.0,4.0,864,864,1,2.0,6,0,1.0,336.0,136500.0,0,0,0,0,0,0,0,0,1,0,0,0
5,2005,2006,0.0,2.0,4.0,3.0,980.0,1090.0,3.0,1090,1090,1,2.0,5,0,2.0,450.0,157000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,1990,1991,117.0,3.0,3.0,2.0,902.0,1156.0,4.0,1187,1717,2,3.0,7,1,2.0,400.0,187500.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1992,1993,0.0,2.0,3.0,3.0,0.0,808.0,3.0,808,1593,2,2.0,7,1,2.0,389.0,178000.0,0,0,0,0,1,1,0,0,0,0,0,0
4,1912,1950,0.0,3.0,2.0,3.0,0.0,795.0,2.0,954,2230,1,2.0,10,0,1.0,440.0,118500.0,0,0,0,0,1,1,1,0,1,0,0,0
5,1967,1967,60.0,2.0,2.0,3.0,432.0,892.0,2.0,892,892,1,2.0,5,0,1.0,288.0,100000.0,0,0,0,0,0,0,0,0,0,0,0,0
9,1999,2000,60.0,3.0,4.0,1.0,1238.0,1698.0,4.0,1709,1709,2,3.0,5,1,2.0,506.0,328900.0,0,0,0,0,0,1,0,1,0,0,0,0
5,1959,2005,122.0,2.0,2.0,3.0,528.0,1626.0,4.0,1712,1712,2,2.0,8,0,2.0,588.0,145000.0,0,0,0,0,0,0,0,1,0,0,0,0
5,1955,1955,0.0,2.0,2.0,3.0,0.0,816.0,2.0,872,1393,1,2.0,8,0,1.0,300.0,135500.0,0,0,0,0,1,1,0,0,1,0,0,0
8,1970,1970,0.0,3.0,2.0,0.0,351.0,2217.0,4.0,2217,2217,2,3.0,8,1,2.0,621.0,268000.0,0,0,0,0,1,1,0,0,1,0,0,0
6,1953,1953,90.0,2.0,2.0,3.0,1024.0,1505.0,4.0,1505,1505,1,2.0,6,1,2.0,505.0,149500.0,0,0,0,0,0,0,0,0,0,0,0,0
5,1949,2006,0.0,2.0,2.0,2.0,0.0,672.0,4.0,672,924,1,2.0,6,1,2.0,576.0,122900.0,0,0,0,0,1,0,1,0,1,0,0,0
6,1978,1978,92.0,2.0,2.0,3.0,226.0,918.0,3.0,918,1683,2,2.0,7,1,2.0,440.0,172500.0,0,0,0,0,0,0,0,0,0,0,0,0
6,1963,2003,0.0,2.0,2.0,3.0,663.0,1059.0,2.0,1068,1068,1,2.0,6,0,1.0,264.0,154500.0,0,0,0,0,1,0,0,0,0,0,0,0
5,1954,1954,0.0,2.0,3.0,2.0,1064.0,1383.0,2.0,1383,1383,1,2.0,6,1,1.0,354.0,165000.0,0,0,0,0,1,1,0,0,1,0,0,0
5,1979,1979,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1535,1535,2,2.0,8,0,2.0,400.0,118858.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1963,1963,415.0,2.0,2.0,3.0,400.0,780.0,2.0,983,1796,1,2.0,8,1,2.0,483.0,140000.0,0,0,0,0,0,0,0,0,0,0,0,0
4,1936,1950,0.0,2.0,2.0,3.0,285.0,951.0,4.0,951,951,1,2.0,6,0,1.0,327.0,106500.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1979,1979,0.0,2.0,5.0,4.0,0.0,0.0,2.0,1120,2240,2,2.0,12,0,2.0,528.0,142953.0,0,0,0,0,1,0,1,0,1,0,0,0
9,2009,2010,760.0,4.0,4.0,0.0,2188.0,2330.0,4.0,2364,2364,2,4.0,11,2,3.0,820.0,611657.0,0,1,0,0,0,1,0,1,0,0,1,1
5,1961,1994,0.0,2.0,2.0,3.0,465.0,912.0,2.0,1236,1236,1,2.0,6,1,1.0,288.0,135000.0,0,0,0,0,1,0,0,0,1,0,0,0
4,1971,1971,0.0,2.0,2.0,3.0,322.0,858.0,2.0,858,858,1,2.0,4,0,1.0,684.0,110000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1957,2000,0.0,2.0,2.0,2.0,860.0,992.0,2.0,1306,1306,1,2.0,5,0,1.0,756.0,153000.0,0,0,0,0,1,0,1,0,1,0,0,0
7,2003,2003,0.0,3.0,3.0,3.0,0.0,783.0,4.0,807,1509,2,3.0,8,1,2.0,393.0,180000.0,0,0,0,0,1,1,0,1,0,0,0,0
7,2006,2006,27.0,3.0,3.0,3.0,0.0,1670.0,4.0,1670,1670,2,3.0,7,1,3.0,690.0,240000.0,0,0,0,0,0,1,0,0,0,0,1,1
5,1967,1967,75.0,2.0,2.0,3.0,599.0,876.0,2.0,902,902,1,2.0,6,0,1.0,288.0,125500.0,0,0,0,0,0,0,0,0,1,0,0,0
5,1954,1954,110.0,2.0,2.0,3.0,354.0,1056.0,2.0,1063,1063,1,2.0,6,0,1.0,280.0,128000.0,0,0,0,0,0,0,0,0,0,0,0,0
8,2006,2006,208.0,3.0,3.0,3.0,63.0,1623.0,4.0,1636,1636,2,3.0,8,1,3.0,865.0,255000.0,0,0,0,0,0,1,0,0,0,0,0,0
7,1936,1987,0.0,3.0,3.0,3.0,223.0,1017.0,3.0,1020,2057,1,3.0,6,1,1.0,180.0,250000.0,0,0,0,0,1,0,0,1,0,0,0,0
5,1983,1983,0.0,2.0,3.0,1.0,301.0,864.0,2.0,902,902,1,2.0,5,0,2.0,484.0,131000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,2005,2005,0.0,3.0,3.0,3.0,0.0,742.0,4.0,742,1484,2,3.0,8,1,2.0,390.0,174000.0,0,0,0,0,1,1,0,1,0,0,0,0
5,1960,1960,361.0,2.0,2.0,3.0,443.0,1105.0,2.0,1105,2274,2,2.0,12,0,2.0,480.0,154300.0,0,0,0,0,0,0,1,0,1,0,0,0
5,1977,1989,0.0,2.0,3.0,1.0,196.0,1268.0,2.0,1268,1268,1,3.0,5,0,1.0,252.0,143500.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1925,1950,0.0,2.0,2.0,3.0,489.0,768.0,2.0,1015,1015,1,2.0,6,0,1.0,450.0,88000.0,0,0,0,0,1,0,1,0,1,0,0,0
5,1949,1950,0.0,2.0,2.0,3.0,284.0,1001.0,2.0,1001,2002,2,2.0,8,0,3.0,871.0,145000.0,0,0,0,0,1,0,0,0,1,0,0,0
6,2009,2009,76.0,3.0,3.0,1.0,294.0,612.0,4.0,612,1224,2,3.0,4,0,2.0,528.0,173733.0,0,0,0,0,0,1,1,0,0,0,1,1
4,1970,1970,80.0,2.0,2.0,3.0,0.0,546.0,1.0,546,1092,1,2.0,6,0,1.0,286.0,75000.0,0,0,0,0,0,0,0,0,1,0,0,0
2,1949,1950,0.0,2.0,2.0,1.0,50.0,480.0,2.0,480,480,0,2.0,4,0,1.0,308.0,35311.0,0,0,0,0,1,0,1,0,1,0,0,0
4,1956,1956,0.0,2.0,2.0,3.0,1059.0,1134.0,4.0,1229,1229,1,2.0,6,0,1.0,284.0,135000.0,0,0,0,0,1,0,0,0,0,0,0,0
7,1991,1991,0.0,3.0,4.0,2.0,48.0,1104.0,4.0,912,2127,2,3.0,8,1,3.0,833.0,238000.0,0,0,0,0,1,1,0,0,0,0,0,0
6,1958,2002,0.0,4.0,3.0,3.0,528.0,1184.0,4.0,1414,1414,1,2.0,6,1,2.0,601.0,176500.0,0,0,0,0,1,0,0,0,1,0,0,0
6,1994,1994,105.0,3.0,3.0,3.0,814.0,928.0,4.0,936,1721,2,3.0,7,0,2.0,471.0,201000.0,0,0,0,0,0,1,0,0,0,0,0,0
